Word,Frequency
multiples,1
intersections,2
payment,1
regarding,1
speculation,1
updates,1
reduced,1
randomness,4
asset,1
Maul,1
beer-and-pretzels,1
shoppers,2
zombie-infested,1
mall,2
doublesided,1
shopper,1
stickers,2
Breakdown,1
Shopper,1
CLUE,1
Secrets,2
Spies,1
infiltrating,1
Criminal,1
League,1
Ultimate,1
Espionage,1
scheme,3
intercepting,1
Agent,5
Mustard,2
Scarlet,1
agent,4
Bear,4
campers,1
River,3
trails,1
man-made,1
origin,1
structured,1
disadvantages,1
Dive,1
caves,1
canoes,1
bridges,2
climb,4
underbrush,1
Elder,2
Lovecraftian,1
15-30,1
re-released,2
48,4
inception,1
re-releases,1
Super,3
Bowls,1
football,2
QB,1
punt,1
Earlier,1
clicker,1
vibrated,1
buzzer,3
formations,2
entertained,1
Truth-or-Dare,1
two-thirds,1
Red-and-black,1
truth-or-consequence,1
#NAME?,1
erasable,2
truth-or-dare,1
pulls,1
sight,2
unseen,1
jokers,1
Shadowrun,3
Downtown,1
Militarized,1
homonym,1
DMZ,2
combat-resolution,1
motorcycles,1
bare,1
fists,1
large-scale,1
combats,1
roleplaying,1
Hector,2
Achilles,2
19,2
FAQ,1
Spy,1
letter/word,1
Rummikub,1
Complete,5
Magdar,2
mining,4
mithril,2
cavern,1
pioneer,1
railroad,1
Junction,1
Buffalo,1
Creek,4
rails,1
thrills,2
spills,1
romantic,1
thoroughly,1
hypotheticals,1
embarrassment,2
ethics,1
ingestion,1
preference,1
unamimous,1
Typical,3
Would,3
roaches,1
tobacco,1
NEVER,1
Variant,3
2003,4
pose,1
No-one,1
penalised,1
inability,1
senior,1
prom,1
-OR-,1
sibling,1
Wordle,8
word-guessing,1
analog,1
delivers,3
Host,1
writes,2
few-est,1
max,2
clockor,1
microgame,2
ascending,2
lock,1
risks/rewards,1
Faces,1
VivaJava,1
Coffee,1
funded,1
July,1
Hello,2
Inigo,1
Montoya,1
father,3
Mandy,1
Patinkin,1
drank,1
milkshake,1
bicycle,1
goofy,1
Everybody,4
7376,1
Conquer,2
intergalactic,1
hyperdrive,1
fast-trading,1
Powerful,1
44,3
1000,6
File,1
inventions,2
piths,1
pratfalls,1
corporate,1
intelligence,1
best-seller,1
72,3
April,1
clarifications,3
Republished,1
Chimre,1
magician,4
Kingdom,2
Court,4
Magician,3
organize,1
competitions,1
blend,1
chimeras,1
three-ingredient,1
facedown,2
Contests,1
mud-wrestling,1
potato,2
prettiest,1
selections,1
steps,9
reshuffled,1
redrawn,1
15-Oct,1
goats,3
Goat,1
Lords,3
goat,4
'em,2
greatly,2
Hecho,1
contractors,1
materials,1
scrapyard,1
turnless,1
fiesta,1
Winter,2
Gone,1
hedgehogs,1
abandoned,3
chainsaw,1
Cola,1
cans,1
smelly,1
illegally,1
containers,1
lure,3
roadway,1
regularly,1
Igels,1
cuppa,1
Chai,2
Facing,1
clipper,2
plantations,1
Producing,1
oolong,1
pu'ers,1
worker,3
tableau,4
harvesting,2
teas,3
specialize,2
matcha,1
bergamot,1
blooming,1
speciali-tea,1
Godfather,1
Gunter,1
Baars,1
Cleans,1
Pharaoh,2
Specific,1
uploaded,1
Thrones,4
Westeros,4
renowned,1
Throne,3
Stark,1
Lannister,1
Baratheon,1
Targaryen,1
Houses,1
legally,1
reap,2
cancels,1
high-rolling,1
high-stakes,1
Hold'Em,1
5-dice,1
up-for-grabs,1
all-in-bet,1
5-of-a-kind,1
blind,1
ante,1
all-in,1
counterparts,1
Pook,2
skillset,1
supremacy,2
last-minute,1
Trimula,1
Noughts,1
Crosses,1
sometime,1
70s,1
disassembled,1
adequate,1
glass,4
Polterdice,2
stashed,1
meeples,1
staircases,1
so-on,1
deciding,2
Ca,2
dedicated,5
Sid,1
Sackson,1
Read,2
ASK,1
RUDE,1
ARRIVE,1
tickin,1
Miss,2
O.K.,1
flipper,1
riot,1
MAD,1
GAB,1
SAY,1
HEAR,1
octagonal,2
moulded,1
fake,4
quiver,1
1994,2
Vuoden,2
Perhepeli,2
teach,1
originally,5
Exhibition,1
Sons,1
Merry,1
quartet,1
daughter,1
fathers,1
Daub,1
Painter,1
Dough,1
Pill,1
Grocer,1
Saw,1
Carpenter,1
Snip,1
Barber,1
Stain,1
Dyer,1
Smut,1
Sweep,1
Tailor,1
Tub,1
Brewer,1
Conga,2
sculpting,1
guesstimating,1
climbed,1
Gus,1
ferryboat,1
sister-in-law,1
noises,1
nickname,1
Stockpile,2
Piles,1
Hand,2
obviously,3
capitalize,1
mega-selling,1
tracts,2
ocean-front,1
boardwalk,4
tract,4
F,5
opt,1
Quite,1
'wild,1
constructing,1
constructs,1
obtains,3
deed,7
wrested,1
Manhattan,2
'Manhattan,1
processes,1
severe,1
wise,2
Clever,1
Rheinlnder,1
Joscha,2
Sauer,2
cartoons,2
37,1
Positive,1
'poodle,1
fast-moving,1
Train,1
Fares,1
Wherever,1
Bono,1
intention,1
simplest,1
degree,2
smallest,1
determinate,2
nim,1
noughts,1
indeterminate,1
Appears,1
SPOT,1
mini-anthology,1
Rogue,2
roguelike,1
catacombs,2
haunt,1
approach,2
adaptable,2
betray,2
smartest,1
pronounced,1
Cleric,1
Explorer,2
explorable,1
handles,3
wailing,1
electrical,1
shocked,1
Lightning,4
Reaction,4
Extreme,1
ReLoaded,1
Pocket,3
Shock-It,1
AKA,1
Chancellor,1
Sections,1
1/2/2003,1
promotions,1
demotions,1
minister,4
cabinet,1
ministers,2
chancellor,2
posts,1
s/he,2
65,1
retired,1
Malta,1
strategy/group,1
disappearing,2
blessing,1
APPLES,2
BIBLE,1
EDITION,1
comparisons,1
Christian,2
refreshing,1
Apples,8
fixing,1
Meeseeks,6
dice-based,2
Morty,1
Dares,2
Request,4
Sandwich,1
Want,2
Woman,1
cease,1
disappoint,1
embarrassing,2
foolish,1
hardest,2
Requests,1
Strategic,4
Lambda,2
Sector,1
lasted,1
Systems,9
sector,1
enlightenment,2
Spatial,2
Distortion,2
supplanting,1
now-outdated,1
outfitted,1
synchronously,1
crossing,2
relatively,1
Commerce,1
cultural,1
Sheeplings,2
roam,1
messenger,1
unintelligible,1
message,1
annihilation,2
Sheepkind,1
satellite,2
Front-line,1
galactic,2
stave,1
terrifying,3
spotted,1
Commanders,1
uniform,1
SSC,1
insulating,1
outlawing,1
usage,1
drives,1
Inter-system,1
Elite,1
Shepherd,4
Hyperspace,1
trained,1
Fleet,3
Ewe,1
Infiltrators,6
Activate,1
Shepherds,1
Mat,2
Supreme,2
one-minute,1
delay,1
poor,6
subtly,1
accusatory,1
Allegiance,1
Infiltrator,1
ousted,1
shepherds,1
tactic,1
variability,1
Exile,3
compelling,3
streamlined,2
Simplified,1
zero-luck,1
Private,1
allocating,1
cycles,2
'Timer,2
'Supply,1
'Battle,1
Moves,2
scanning,1
launching,2
decoy,1
tabs,2
intuitive,1
intensely,1
orbiting,1
fragmented,1
struggling,3
environment,3
recovery,1
arduous,1
dissension,1
technological,1
united,2
planetary,2
express,1
Flagship,1
Construction,1
Shipyard,1
assaults,1
supporters,2
theyll,1
encountering,1
verses,1
unclog,1
fling,1
donkeys,1
slop,1
poured,1
Taunt,2
Python,1
sillier,1
anticipated,1
Kenzer,1
marquee,1
Enchanter,1
taunting,1
nothin,1
cavemen,3
caveman,2
dizzy,1
inflation-fighting,1
Bargain,1
furnish,2
apartment,1
pets,2
economical,1
Furniture,1
Stores,2
Department,1
Pet,1
Shop,1
look-out,1
prizes,3
whopping,1
auto,1
interest,2
steep,1
budget,2
Wiochmen,3
Rejser,3
Countryfellow,1
Racing,1
treated,1
misinterpreted,1
local-based,1
carts,1
hay,1
Maximus,1
Cart,1
Dynamic,1
Unforgettable,1
barn,8
neighborhood,1
cart,2
ballast,1
buck,1
toughest,1
HyperCartMan,1
specially,2
'Lydka,1
Grubasa,1
Fat,1
Calf,1
titled,1
'Wiochmen,1
occasionally,4
Carnival,1
partner,6
whereabouts,2
INKOGNITO,2
Fiddlebottom,1
Colonel,1
Madame,1
Zsa,2
meetings,1
tidbits,1
Ambassador,1
Feb-30,1
Inkognito,1
nonstop,1
writing,1
suggestive,3
stimulating,1
ADULT,1
Loaded,1
cheeks,1
wedge-shaped,1
Places,1
Arts,2
Compass,2
orphan,1
Lyra,2
dmon,1
Pantalaimon,1
armoured,1
partake,1
Pairs,3
Pears,2
pear,1
Bananagrams,1
intersecting,1
up/down,1
left/right,1
vowel,1
consonant,1
Pairpoints,1
elaborate,1
non-pattern-matching,1
finishing,2
ivory-like,1
outline,1
alphabet,2
104,3
solids,1
dimension,1
same-pattern,1
emphasize,1
cognitive,1
fi,1
xng,1
q,1
Aviation,1
Flight,1
coincide,2
individuals,1
Aggravation,1
indication,1
packages,1
colored/designed,1
code,10
Impossible,1
Da,1
Vinci,1
Code,1
incredibly,2
importantand,1
difficultit,1
Cracked,4
Yetits,1
welcoming,1
equaling,1
notch,1
cardand,1
matchand,1
occasion,2
welcome,1
hard-core,1
genre,1
code-cracker,1
chests,3
terrains,1
cooperate,2
chest,2
Baggins,1
scenes,2
life-long,1
first-time,1
unfolds,2
measures,2
74,2
metallic,1
rings,2
Rise,2
orbit,2
spaceships,1
Safari,3
safari,2
endangered,1
Hip,1
mentions,1
Ruelen,1
banner,1
aftermath,1
Ruele,1
shattered,1
council,2
bitter,1
vied,1
reunite,1
Crowns,2
relations,1
negotiation,2
confrontations,2
Boardgamenews.com,1
Eric,1
Martin,1
Covert,2
18-Apr,1
covert,3
sniper,5
cleaner,4
isnt,2
back-up,1
utterly,3
margin,1
Serve,4
serving,2
server,1
Revealing,2
Fault,2
Smash,1
Ad,1
Bros.,3
Ball,1
Tennis,2
Area,1
advertisement,1
backing,1
cow,3
nominate,2
Campofamiglia,1
Shootings,1
bribes,1
underworld,1
Famiglia,1
gangster,2
dens,1
Mayfair,2
Catalog,1
Heart,2
meaty,1
circumnavigated,1
undiscovered,1
source,1
Nile,1
Burton,1
Speke,1
Livingstone,1
immortal,1
Serving,1
embossed,1
tentacles,1
Signs,1
Better,1
Eighteen,1
Sanity,1
Unless,1
operated,1
arcade,1
Whac,1
Mole,1
Simon,7
moles,1
charades,2
charade,2
contiguous,1
Mitbringspiel,1
Just4Fun,2
Colours,1
predecessor,1
robbers,2
1,1
radio,2
Robbers,1
rob,1
stashing,1
hideouts,1
'escaping,1
#NAME?,1
naturally,2
Caught,1
'jail,1
arrests,1
morally,1
questionable,1
'bonus,1
Lilla,1
tjuv,1
polis,1
Boom,1
Bah,2
herding,1
absent,1
minded,1
discovers,1
landmine,1
revive,1
barnyard,1
Arthurs,2
Arthurian,1
heated,1
succeeds,3
regulated,1
finishes,2
turn-token,2
slowpoke,1
intensity,1
resolving,2
loss,3
rejuvenate,1
Sword,2
character-types,1
Lancelot,1
Accoutrements,1
Kingship,1
kingship,1
realtime,1
elsewhere,3
Worldwide,1
tennis,2
stroke,4
lob,1
volley,1
validate,1
surfaces,1
high-energy,1
childs,1
Cat,2
Hat,4
downwhile,1
fishunder,1
chin,1
limbo,1
trick-a-ma-stickwhile,1
boaton,1
stomach,2
shout,2
Seuss,2
quizzed,1
couple/party,1
Nicholson-Muir,1
Chuck,1
Barris,1
Cleopatra,1
Blackbeard,1
Attila,1
Hun,1
Nixon,1
Wilkes,1
souls,3
damned,1
Hell,6
tastiest,1
sinners,1
Mass,1
Murderers,1
Cannibals,1
Clerics,1
Deadly,1
Sins,1
Hyland,1
caricature,1
biography,1
arguing,1
Permanent,1
Pitchfork,1
Creature,1
Clash,1
blends,2
FRONT,3
MIDDLE,3
BACK,4
10-Jan,1
mosquito,1
strength-1,1
grizzly,1
strength-10,1
Hippopotamus,1
Armadillo,1
OC-POTA-DILLO,1
joking,1
ought,1
Amigos,2
Mierda,2
Shitty,3
someones,2
INCLUDES,1
SPICY,1
EXPANSION,1
celebration,2
EU,3
1992,4
monuments,2
ECU,1
capitals,2
'smaller,1
1-selling,1
launcher,2
mercy,1
Hit,6
translates,4
stream,4
All-Hit,2
Hit-Fire,2
Changes,1
Attack-Attack,1
myths,1
Tirad,2
Urgad,1
Galad,2
Elgad,1
flourishes,1
slain,1
knight,2
replenished,2
bearer,3
drag,1
Archimedes,1
mathematician,2
principle,1
teeter-totter,1
engraved,1
mage,1
Kirin,2
confer,1
lords,2
binding,1
kanji,2
Kanji,1
agile,1
diving,1
Learn,1
Moreover,1
fluent,1
exam,1
Noken,1
study,1
//kanjibattle.edgeent.com,1
Deceptively,3
Recipe,5
Inaugural,1
Tomato,4
Growing,2
flex,1
horticultural,1
muscles,1
tomato,6
rotten,1
outdice,1
outscore,1
Diced,1
Tomatoes,1
Karma,1
purchasing,1
modifications,1
Gold/Yellow,1
publish,1
cancelation,1
renew,2
Right,1
BoardGameArena,1
game=dicedtomatoes,1
INGREDIENTS,1
gold/yellow,2
hearts,2
mats,1
sprinkle,1
ruthlessness,1
smidgen,1
PREPARATION,1
Give,4
Bushel,1
DIRECTIONS,1
dicing,1
tomatoes,1
bushel,1
APPEAL,1
Minimal,1
Maidens,8
customized,1
rescued,3
overtaken,1
Sack,1
Lies,1
liars,1
vulture,1
cobra,1
FALSE,1
Scheinheilig,1
Angels,2
Devils,3
#NAME?,1
pretend,2
questioned,3
questioning,1
Duel,1
Betwixt,1
Us,2
manly,1
violence,1
maidens,1
admiration,1
combative,1
fanclub,1
toil,1
tirelessly,1
ingots,1
betwixt,1
nemesis,1
specimen,1
Gentlemanly,1
Satisfaction,1
eccentric,2
rediscover,1
ancestral,1
chacoal,1
primitive,2
miming,1
modeling,1
primal,1
instinct,1
dormant,1
hominid,1
evolves,1
Homo,1
Sapiens,1
descriptive,1
135,1
Wutzdat,1
charcoal,1
modelling,1
Hunger,4
District,2
Suzanne,1
Collins,1
medicine,1
Tesserae,1
Tribute,4
Recess,2
parochial,2
playground,2
bullies,1
schoolmates,1
tattling,1
ever-present,2
nuns,3
kiss,3
lover,1
sweetheart,1
blacktop,1
recess,1
grid-marked,1
playground-themed,1
rook,1
tattle,1
nun,2
detention,1
Finishing,1
minute-long,1
joke,3
overtly,1
dis,1
ta,2
Tell,1
5,1
goodie,1
anatomy,1
Famous,2
Creative,2
Wordpower,1
Around,1
Selskapsspill,1
Norway,1
logos,1
spiraling,1
fiddly,1
morbid,1
teenagers,1
aliens,2
hamburger,1
topping-stealing,1
Solid,1
Ketchup,1
Lettuce,1
Onions,1
Cheese,1
Meat,1
CowPoker,1
Ranches,1
deadwood,2
ranch,2
Gunfights,1
Roundups,1
Dracula,6
garlic,1
holy,2
daggers,1
brides,2
coffin,2
killing,3
useless,3
Waves,1
debatable,1
inconsistent,1
brainless,1
Epic,6
Raze,1
mob,1
commanders,3
collaboration,1
ambiguous,1
Dealing,1
subordinates,1
Town,4
rely,2
ego,1
Unlikely,1
Machines,2
suiting,1
exhilarating,1
Deaths,3
mass,3
confuse,1
dismay,2
stupidity,1
Social,1
winners,2
Soap,4
humored,1
inmates,1
soap,2
bitch,1
59,1
ample,1
grudge,1
Created,3
Eleanor,1
Abbott,1
1940,3
entertain,1
recovering,1
polio,1
Candy,4
socialize,1
patience,1
rainbow-colored,1
Kandy,1
sticky,1
Molasses,2
Swamp,2
Gingerbread,1
beyond,2
Violet,3
Square,4
55-year,1
dispute,1
Cherry,1
Pitfalls,1
drew,2
licorice,2
stored,1
hid,1
Ninjago,3
spin-and-attack,1
guardhouse,3
one/guard,1
guard,4
one/general,1
rope/general,1
rope,1
climbs,1
descent,1
sensei,2
aide,1
photographed,1
Stick,1
Shape,1
Cramp,1
Murder,4
Mysteries,1
Income,2
mortgage,1
fines,1
misfortunes,1
as-yet-unowned,2
bidder,2
generating,2
income,5
jail,2
Cultural,1
impact,3
canonization,1
palatable,1
preventing,1
rate,2
jackpot,1
Parking,2
ever-increasing,1
bankrolls,1
rents,3
bankrupted,1
loans,1
arise,1
ignorance,1
unbought,1
auctioned,2
Crap,5
Readers,1
Hour,3
nomination,1
proving,1
SpongeBob,1
SquarePants,1
Fishy,1
'dates,2
doorknob,1
rotated,3
'appear,1
opened,4
infamous,2
'dud,2
'open,1
retained,2
1965,1
'groovy,1
Date,1
Hilarium,1
sings,1
Gotcha,1
homicidal,1
maniac,1
artistic,2
whacking,1
shootout,1
Corpse,1
Instigation,1
adapted,3
SimCity,1
developments,1
housing,1
freeways,1
Transportation,1
Songs,1
death-dodging,1
shit,1
woke,1
airtight,1
alien,9
parasite,1
weve,1
delightfully,1
Bucket,1
toxic,1
bucket,1
impending,1
doom,1
Bam,1
unanstndig,1
gute,1
Wortspiel,1
BAM,3
#NAME?,1
Anti-Monopoly,20
article,4
Monopolists,4
Competitors,4
extort,1
monopoly-high,1
tenants,1
entrepreneurs,1
monopolists,1
fairness,1
achieved,1
equalization,1
technique,1
Choice,2
Anspach,3
courts,1
overturned,1
believing,1
consumer,1
harming,1
latter,3
ceased,1
Robotech,5
1/285th,1
squadrons,3
mecha,4
scenario-driven,1
objective-based,1
UEDF,1
valiantly,1
Zentraedi,1
Armada,2
immense,2
enslave,1
humankind,1
scalable,1
skirmishes,1
dynamic,3
activating,1
activation,1
pace,2
carried,3
officers,1
boosted,1
salvos,1
breakneck,1
dodging,1
counterattacks,1
potent,1
leveled,1
unleashed,1
Hellas,1
Recover,1
Consult,1
Oracle,1
Chimera,1
depleted,2
workmanship,1
1946-1989,1
vacuum,1
furnishing,2
washing,1
sewing,1
additionally,1
Ft,8
house-plan,1
O.T.P,1
furniture,2
33,1
domestic,1
appliances,1
Keravill,1
striking,2
pedagogic,1
pedantic,1
cinema,2
instructive,1
Advance,2
Exercise,1
pleasant,1
dirtied,1
Budapest,1
vicinity,2
stroll,1
Margit,1
isle,1
Fishermen,1
Bastion,1
29,1
Donau,1
Visegrd,1
may/have,1
Balaton,1
shoe-shop,1
tobacco-shop,1
confectioner,1
theater,1
41,1
6x,1
Szerencsekerk,1
46,1
60x90,1
mm,2
savings,2
58x88,1
Ft.,1
On/over,1
"4,000.-/2,000",1
wages,1
amounted,1
52.4,1
Budget,3
smartly,1
Stupid,3
Grim,6
Reaper,6
FALSE,4
chasing,1
touched,1
Taboo,1
giver,1
Mindflex,1
acuity,1
lightweight,2
headset,1
forehead,1
earlobes,1
brainwave,1
gentle,1
Relax,1
descend,1
coordination,1
obstacle,2
repositioned,1
Combines,1
Creates,1
marathon,1
heals,2
wounds,2
wavers,2
weavers,4
UNDO,7
undo,2
deaths,2
Drowned,1
Hopes,1
beginners,1
Pegasus,1
Stadt,1
Spielt,1
2019,1
purchase,6
Brazilian,1
Bears,1
handsome,1
provoked,2
defeats,1
infantile,1
bionic,1
Austin,1
assignments,1
Bionic,1
Research,2
Moral,1
Dilemma,1
rude,1
ethical,1
debate,2
discuss,1
predicaments,1
resolutions,1
argue,3
classics,1
sprout,1
Whats,1
385,1
YES,1
Armstrong,1
satisfy,1
tractors,1
Alternately,1
Country,5
Factories,1
Auftrag,2
ownership,2
Sell,2
Cash,3
commodity/country,1
Yes/No,1
dividend,1
Fluxx,1
three-dimensional,1
Organa,1
captive,2
Jabba,2
Hutt,2
Barge,1
sandpit,1
Sarlacc,2
Gamorrean,1
Guards,2
Nikto,1
overboard,1
jaws,2
overpower,1
saucers,1
rays,1
nukes,1
troopers,1
Aliens,2
Used,1
expended,1
rallied,1
re-rolled,1
Nukes,1
Rally,1
Alien,2
USCSS,1
Nostromo,1
Pogs,6
originated,1
Hawaii,1
Pog,1
POG,1
juice,1
slammer,2
heavier,1
overturn,1
thrower,1
quit,1
Quaint,1
Racer,2
layouts,2
Bricks,1
Turbo,1
Boost,1
protective,1
Nitro,1
racer,2
skidding,1
zoom,1
lap,3
one-lap,1
Racers,1
retro-future,1
Hometown,1
Rocketville,1
privilege,2
Mayor-,1
rocket,3
votes-,1
promises,1
garnering,1
endorsements,1
robotic,1
assistance-,1
rumors,1
yearbook,2
signatures,2
homecoming,1
openings,1
standouts,1
forms,2
clique,1
hooking,1
organizations,1
freshmen,1
graduation,3
Nominated,1
ORIGINS,1
AWARDS,1
finalist,1
Non-Collectible,1
Napoleon-wannabes,1
asylum,2
Napoleons,1
teleported,1
permit,2
three-,1
four-player,1
entrances,1
trampoline,1
Spill,1
Phillips,1
squaring,1
9+16,1
subtracting,1
Endless,1
assigning,1
crossed,1
hub,2
rivers,1
coast,4
identically,1
Wills,1
Hepworth,1
Wellington,1
re-fought,1
Large,1
comprising,1
reproduces,1
Napoleonic,1
towns,9
representation,1
Prussia,2
Austria,1
Spain,2
provincial,2
Parts,1
impenetrable,1
forests,1
deterministic,1
infanty,1
Cavalry,1
Infantry,1
gap,1
considers,2
totals,1
on-going,1
regenerated,1
mustering,1
forcing,2
recruits,1
logistical,1
reminders,1
consent,1
Alliances,2
re-deploy,1
absorbing,1
Napoleonc,1
manoevers,1
Tetriminos,2
Tetrimino,2
Flinch,1
continually,3
POINT,1
LAW,1
jury,1
argument,2
'Feral,1
Financier,1
nuisance,2
IRS,1
'Self-Rising,1
Sinner,1
'Mixed-Up,1
Marriage,2
annulled,1
'Midnight,1
Law,1
Case,1
courtroom,1
dramas,1
Preside,1
Opinion,2
Vote,1
Today,2
Button,1
Issues,1
YEAH,1
NEA,1
dissenting,1
dissent,2
Stand,1
91,1
Dissent,1
Justice,1
81,1
Topic,1
Minute,1
Phones,1
awards,2
specifically,1
prompt,1
selfie,1
phones,1
Balloon,1
scoresheet,2
circling,2
equals,3
popped,1
plummet,1
branded,1
swapping,1
sentimental,1
chased,1
evens,1
interstellar,1
Matching,1
cosmic,1
paralyzing,1
germs,1
eaters,1
critical,1
Anglo-Spanish,1
raged,1
Seventeenth,1
concomitant,1
substantial,1
cost-efficient,1
unworkable,1
SPI,1
bang,1
paddle,1
switches,1
hoops,1
U.S,1
Patent,4
Office,3
gadgets,1
chassis,1
shield,1
qualifies,1
Alpha,1
Human,2
Drove,1
Rhylsh,2
chronologically,1
fledgling,1
Droves,2
confrontation,1
eventual,1
Human/Rhylsh,1
technologies,1
affecting,1
destroyers,2
carriers,2
cruisers,1
Mines,1
outposts,1
swept,1
sweepers,1
Cargo,1
jammed,1
cloaked,1
cycle,3
plotting,1
openly,1
consulting,1
elapsed,1
Conditions,1
Franois,1
Edouard,1
Anatole,1
Pipopipette,1
Boxes,1
plasticised,1
Dots,1
Dashes,1
dashes,1
8x9,1
Squares,1
rectangular,3
Honeycomb,1
Squaresville,1
premarked,1
Flags,3
educative,1
flags,1
Tour,1
gears,3
fix,2
logi,1
geists,1
Accidentally,2
farted,1
loudly,1
elevator,1
bacon,1
Nutella,1
Lean,1
reactions,1
'What,1
Gusta,1
Accepted,1
Rage,1
Guy,1
loud-read,1
obliterate,1
climatic,1
4th,1
C-3PO,1
chamber,2
Artoo,3
DIFFERENCE,1
TROUBLE,1
conjunction,1
Walking,6
nimmt,1
10-Mar,2
single-use,1
Nine,1
churches,1
greens,1
leaping,1
ala,1
Toc,3
Regularly,1
nicest,1
unwelcome,1
visitors,1
sequels,1
labeled,1
trusty,1
steed,1
canyon,2
speeds,3
dime,1
consideration,1
hairpin,1
coconuts,3
bobbles,3
bobble,1
peeks,1
coconut,2
merry,1
Familiespil,2
Ahh,1
jam,16
childhood,1
sunny,1
scarlet,1
strawberries,1
sweet-scented,1
raspberries,1
scum,1
humming,1
bees,1
burning,3
peach,1
Gooseberry,1
currant,1
jars,1
bake,6
Jam,1
tasks,5
Ingredient,4
salad,3
Basket,5
berries,1
Raspberry,2
received,3
Recipes,1
Karlsman,1
Cone,1
Pies,1
Favorite,1
T.,2
Petersen,1
Darrell,1
Hardy,1
V,2
affordable,1
pinch,1
asteroids,3
mineral,2
minerals,2
Silver,1
nerd,1
inventors,1
prolific,1
nerdiest,1
Nerdy,1
Inventions,1
25-30,1
repeatly,1
Charge,1
uninvented,1
Invention,1
Ron,1
Weasley,2
Hermione,1
Granger,1
Ginny,1
beasts,4
indicates,2
Color,2
Location,1
M.O.M,1
Classification,1
ranges,2
temporarily,1
shifts,1
Pressure,4
Matrix,4
futuristic,2
Trapped,1
walled,1
runner,3
mounts,1
runners,1
frozen,2
sinister,2
Extrapolated,1
Doris,1
Essentially,1
bribe,2
voters,2
killers,2
bodyguards,1
journalists,1
Hippodice,1
Spieleautorenwettbewerb,1
Slap,1
youngsters,1
Standard,1
rotation,1
neat,1
swift,1
denomination,1
Suppose,1
slaps,2
exposed,1
semi-educational,1
abduction,2
Orphanage,1
communal,1
Nanny,1
prehabilitate,1
accountants,1
ballerinas,1
nanny,3
nuts,1
unsupervised,1
calm,1
nap,1
mischief,2
mischievous,1
orphanage,1
Unabomber,1
crafts,1
Kim,1
Jong,1
Caligula,1
Malicious,1
Russian-language,1
Waking,1
coma,1
sheriff,1
deputy,1
Grimes,1
ravaged,1
epidemic,1
AMC,1
apocalypse,2
survivor,2
walkers,2
Shane,1
Andrea,1
stalwart,1
remnants,1
Innovative,1
Ever-dwindling,1
ramps,1
post-apocalyptic,1
Survivors,1
Walkers,1
blasting,1
shotguns,1
crossbows,1
risen,1
corpse,1
Floor,2
Lava,3
imagine,1
molten,1
DONT,1
FLOOR,1
horese,1
Horses,1
dramatically,3
detailed,4
multiplayer,1
Parks,1
Properties,1
renamed,7
national,5
Yosemite,1
Yellowstone,1
Trails,1
Railroads,1
hiking,1
camera,1
ranger,1
backpacker,1
wagon,2
tent,1
canoe,1
GPS,3
satellites,2
rooting,1
Saga,4
immensely,1
Hall,2
Belongs,1
Egypt,1
mummies,3
enacted,1
extension,1
reconstructed,1
relationship,1
Vera,1
Lynn,1
Lee,1
Harvey,1
Oswald,1
Maria,1
Callas,1
Studios,3
Beatles,2
albums,2
walrus,1
raccoon,1
strawberry,1
hammer,1
Need,1
listening,1
concerts,1
Tax,2
Taxman,1
Luxury,1
Abbey,4
Road,1
Dixie,3
Jan-Feb,1
folio,1
brigade/division/corps,1
alternate-history,1
posits,2
Confederate,1
waged,1
Civil,1
political/economic,1
entity,5
1930s,1
226,1
Jan/Feb,1
Mega,2
Jasco,1
25th,1
Wily,4
ideally,2
impede,1
Robot,5
Trophy,1
Masters,1
Tokyo,7
tomorrow,3
yoke,1
scales,1
Cup,1
soccer,2
footsteps,2
distinctive,2
telephone-shaped,1
namely,1
echo,1
blackjack,1
9-Jan,1
Obscura,1
tempora,1
abbeys,3
belongings,2
markets,1
abbey,1
Towns,1
thanks,2
militia,1
saracene,1
bishops,1
Valeria,1
De,1
Caterini,1
jockeys,1
multiple-choice,1
quitting,1
makeshift,1
50:50:00,1
Audience,1
Phone,1
lifelines,1
world-famous,1
hosted,1
Regis,1
Philbin,1
1999-2002,1
diversion,1
Huggermugger,1
regard,2
quotes,1
definitions,1
unscramble,1
Toru,1
'TO,1
neighbour,1
'RU,1
shouts,1
'TORU,1
blowers,1
Potsie,1
Forts,1
Taw,1
Bossout,1
Wildwood,1
Jersey,1
1922,1
Championship,1
Marble,1
Friday,1
Tinsley,1
1600,1
shooter,2
headline,4
sensible,1
Exclusive,1
Mess,2
baking,2
worked,1
Chef,1
recipes,2
efficiently,3
bowls,1
oven,1
Cooking,1
Bake,1
ReadySetBake,1
Goddesses,1
mercurial,1
jealousy,1
possess,2
compassion,1
valor,1
pantheon,1
believers,1
mythic,1
praise,1
Infamy,1
Titanomachy,1
Pantheon,1
partnership,1
bards,1
retelling,1
narrative,8
establish,2
eternity,1
poems,2
Todd,1
Sanders,1
fragments,1
Daryl,1
Michonne,1
Carl,1
Walker,1
kills,2
wide-ranging,1
rag-tag,1
shiniest,1
toe,2
sorcerers,1
chickens,3
brimming,1
centered,1
weaving,1
piling,1
detracting,1
shameful,1
botched,1
cases,5
ignominious,1
stricken,1
annals,1
Bombay,1
elephants,5
inventiveness,1
Valtra,1
Tractors,1
Geisterburg,2
Spooky,2
blindfolded,1
donning,1
mask,1
poking,1
Employee,6
Month,5
