id,description,usersrated,average,name,sentiment
411865,"Magic Number Eleven is an innovative sports game depicting the tactical confrontation of football games with simple rules.  It's a 2 player game, and each player becomes a coach of a football team, confronting each other. The game consists of two Rounds; 1st half and 2nd half. Each round consists of several turns. In your turn, you basically place a Player Card on the Field Board. The meaning of Player Card placement is an expression of where the team is currently focused on and which player is the center of the tactics.  Each Player Card has semicircular tactical icons which can be combined with the icons on other Player Cards. Therefore, each team will have more tactical icons according to the combination of the Player Cards, as the turns go on. There are 4 different type of tactical icons- Attack, Defence, Pass, and Press- and the action and the effect you may take in your turn vary according to the type and amount of the icons you have been made. Based on the tactical icons you have, you may 1) attempt a shot, 2) draw Synergy Cards, and 3) push the Control Maker on the Control Track. When you attempt a shot, compare your attack power and the opponent's defence power. Both of attack/defence power can be strengthened with the Synergy Cards that each player has. The Synergy Cards represent the teamwork and the passing play of the team. And if your Control is high enough, you may add more Synergy Cards to the attack power. If the total of the attack power is higher than the defence power, as a result, it's a goal! In case you made the total attack power exactly 11, it called a Magic Number, or Wonder Goal, so the opponent can't defend the shot even with the higher defence power. On the other hand, if it exceeds 11, it's always no goal bacause the shot was too strong to be on target. Since there is always at least ONE unknown Synergy Card which has to be played from deck, so you can't guarantee the outcome of the shot! A round ends when all the Synergy Cards run out. When the 2nd round ends, a team with higher score wins! description from the designer ",114,7.60702,Magic Number Eleven,1
352179,"Astro Knights is a cooperative deck building game where your deck is never shuffled. Your goal is to defeat the Boss before it destroys your team or the Homeworld youre defending. Each round, the players and the Boss will take turns in a random order. During a players turn, they will be able to acquire Fuel, Tech, and Weapons from the supply, equip and attack with those Weapons based on the number of slots they have, gain new slots, power up, and use their special ability. All four of the Bosses in this game have their own decks and abilities, and will require a different strategy to be defeated ",1066,7.81849,Astro Knights,1
369341,"In A.D. 2986 people are no longer inhabiting earth which was completely destroyed by climate change. Mankind was forced to look for alternative planets as settlements and eventually spread out over dozens of smaller micro-planets. The Galaxy Post was founded for the exchange of material things between the planets such as orders, letters and of course bills. And now you're taking on your first shift as a Galaxy Postman today! Make it count! Galaxy Postman is a pick up OR deliver game for 1-4 players with a playing time of 60 to 90 minutes. The Game: In Galaxy Postman players are going to deliver important packages, beam aliens back to the mothership, score checkpoints and receive messages from a friendly android called S.A.M. while upgrading their shuttle to better suit their needs! Every round each player selects dice from their dice pool to activate cockpit tiles on their shuttle board. The Postman will move their shuttle through an ever expanding galaxy full of dangers. Doing so they must always monitor energy and system errors to ensure that their shuttle doesn't get damaged. Who will become the employee of the month?! description from the designer ",108,7.86167,Galaxy Postman,1
146439,"Game description from the publisher: Prepare for fantasy battles beyond your wildest imagination with the onslaught of BattleLore Second Edition. Set in the fantasy realm of Terrinoth, BattleLore Second Edition is a two-player board game focused on squad-based battles between the hardy defenses of the Daqan Lords garrison in Nordgard Castle and the unleashed ferocity of the demon-worshipping Uthuk Yllan. You must strategically command your troops and use the power of lore to tip your battles in your favor. In every game, you will create new maps and scenarios, before mustering a new army for each game, so you can tailor your army to suit your favored play style. Command armies of fearsome warriors and deadly creatures, and lead them against the enemy in this intense game of warfare and military strategy. By seizing victory points from objectives on the battlefield and by eliminating enemy units, a skilled commander can raise his banners as the victor over the borderlands of Terrinoth! BattleLore Second Edition comes with a game board, ninety-two detailed figures, forty-three map overlay pieces, more than one-hundred fifty cards, rules, four custom dice, and everything else you need to win the borderlands of Terrinoth! ",6451,7.67815,BattleLore: Second Edition,1
278402,"Counter Attack is a football (soccer) strategy game which lasts for 90 minutes. The two players ('managers') each control a team of 11 players. Every player has a unique set of skills that the managers try to best utilise during play. Managers control how the players move, pass, dribble, tackle and shoot. Duels between players on the pitch - whether tackles, shots or headers - are determined by a combination of the unique player skills plus a dice roll. During movement phases, a sand timer is used to keep the pace of the game up. Counter Attack features everything you'd expect in a game of football, from corners to free kicks, penalties to red cards and injuries. description from the designer ",290,7.85465,Counter Attack,1
383607,"It's the mid-19th century. The city of Barcelona is the most densely populated city in all of Europe. Shortly after the old city walls were finally destroyed, Ildefons Cerd, who is now considered the inventor of urbanism, presented the plan for the creation of the ""Eixample"", the expansion that Barcelona so desperately needed. Its construction began in 1860. In Barcelona, you will take on the role of builders in 19th-century Barcelona who are working on the new expansion to the city. Your main goal is to construct buildings to accommodate the citizens who want to leave the old city, and in the process, you will also build streets, create tram lines, and build public services. You may even decide to explore ""Modernisme"", a new architectural and arts style that has been gaining popularity among the rich. Barcelona is played over a variable number of rounds interrupted by three scoring phases before a final scoring phase. Every round, each player takes a single turn consisting of two or more actions, a building phase, and then preparation for their next turn. At the end of the game, the player with the most points wins. description from the publisher ",3292,7.75258,Barcelona,1
367031,"In August 1914 many French people were proud to fight for Freedom, against autocracy and pangermanism. Germans and French were confident of victory, the former would soon see themselves in Paris and the latter in Berlin, all of them knew the price of duty. The vast majority of soldiers mobilized in August 1914 thought that the conflict would be swift and that they would return home for the harvest at the latest. It was with fervor and conviction that all of them took the ""flower with the gun"" to the battlefield. During the battles of the borders and the Marne, the losses amounted to more than 1,128,000 men of all nationalities, with about 293,000 killed.      Were there any strategic errors?      Was there a bad evaluation of the forces involved?      Was there serious military incompetence on both sides?      Or was it the macabre result of a brutal confrontation between two heavily armed military blocs? With 1914 - Nach Paris you can try to find the answer to questions like these. Finely modeled units of the belligerents, an accurate and representative topography of the theater of operations and the various fortified obstacles, the accuracy of the chronology of the disposition of troops and highly detailed logistical networks are modeled to faithfully simulate the first big confrontations of the Great War. 1914 - Nach Paris offers small to medium sized scenarios to play only a specific part of the campaign as well as the option to play the great campaign scenario ""En rase campagne"" to simulate the first six weeks of World War I in the West. The belligerents need to obtain a decisive victory or face the slow descent into trench warfare. description from the publisher ",121,8.82438,1914: Nach Paris,1
234432,"Description from the designer: 90s ; Explosion of 16 bits Video Games era in the world. Time when the greatest dream of childhood was to be The Video Game Champion! In Video Game Champion, players are transported to the nostalgic setting of the early 1990s, where they step into the shoes of children balancing multiple activities such as earning pocket money, studying, and immersing themselves in the captivating world of 16-BIT gaming. From flipping through video game magazines to renting games, asking your parents for gifts and spending hours pushing buttons, the game captures the essence of that era. Mechanically, players navigate through the game by strategically selecting chips from an Action Grid, each activating a corresponding action effect from the column or line. The challenge lies in managing resources like money, button chips and ""I owe you"" chips, adding depth to decision-making as players strive to maximize their points through completing games with Poker-style chip combinations, exploring new releases, and accomplishing various mission objectives unique to each playthrough. ",338,7.61087,Video Game Champion,1
325348,"When Alexander the Great died in 323 BC, he left no clear heir to the immense empire he had conquered. It was not long after his death that the Macedonian generals began to war among themselves over who would be the regent or successor to Alexander's empire.  By 305 BC they had given up on succession and began to carve out their own kingdoms. Successors is a 2-5 player card-driven wargame based on those wars. Successors was first published in 1997 by Avalon Hill.  Some years later a second edition rulebook was published that gave more options for the Tyche cards.  Then Successors III, built on the foundation of the Successors II rules set plus expansion cards, appeared in the Boardgamer. The fourth edition of Successors includes more generals, more scenarios, new Tyche cards, plenty of new components, and a changed map, with Libya and Cyrene being merged. ",794,8.02833,Successors (Fourth Edition),1
342070,"Thunder Road: Vendetta is a revved-up restoration of the classic 1986 game of mayhem on the asphalt. Grab your crew, roll your dice, race your cars, shoot your guns, and try not to get wrecked. This new version features exciting new additions, including random hazard tokens, such as wrecks, oil slicks, and more. Damage isn't merely one and done. Now, you'll draw damage tokens with exciting effects that can send your car careening across the board. You'll also have more choices on your turn, assigning one of your dice to your command board to repair damage, nitro boost, or send out your attack copter to fire away. description from the publisher Microbadge:  ",4457,7.967,Thunder Road: Vendetta,1
343844,"Assume the role of the universes' most powerful heroines as you settle their disputes with excessive firepower! Use actions to form patterns, clear bullets from your sight, and bombard the opponent! Deal with the curtain of bullets coming at you each round and be the last heroine standing to win! Each heroine wields a dynamic power that changes how you play the game! Control fireworks, zombies, the news, and more! 4 game modes! Play solo with Score Attack. Free-For-All with 2-4 friends, form 2 player Teams, or fight each heroine's dangerous Boss Mode by yourself or with others! Combine Bullet with Bullet to play up to 8 players! description from the publisher ",1006,7.99803,Bullet★,1
324639,"The Road is a solo card game in which you have only one goal: survive! The hostile territories of Geynum await you. The obstacles will be multiple and varied. You will have to cross dangerous places, overcome threats, find allies, weapons food and trade items. In a world in ruins, anything can be useful. The Road cleverly combines tension, suspense, strategy and destiny. Each of your decisions is key to your survival. At the beginning of the game, you will randomly define a destination to reach. Your goal is to survive for 6 days, every day you will encounter a number of ""road"" cards which will define your journey. Behind the Road cards are locations, events or obstacles. Each time you will have to decide to cross through the location, bypass it, or find another way. Every choice has its own set of consequences. You will have to be smart, because your health, energy and morale gauges are not unlimited; the tension is ever-present until the very last card on the very last day. Every discovery you make will be extremely significant and could help you directly in your quest or allow you to barter with the inhabitants of Geynum. Prsentation: The Road est un jeu de cartes solo qui se droule dans un univers post-apocalyptique. Soyez prts  affronter la route. Vous devrez traverser des endroits chaotiques, surmonter des dangers, trouver des allis, des armes et des vivres.   Dans un monde en ruines, tout peut tre utile. The Road combine astucieusement tension, suspens, stratgie et destin. Vos choix seront dcisifs. Au bout de la route, le salut. Gameplay: En dbut de partie, vous devez dfinir alatoirement une destination  atteindre. Votre but est de survivre durant 6 jours en affrontant chaque jour un certain nombre de cartes  route  qui dfinissent votre trajet. Derrire les cartes  route  il y a des lieux, des vnements ou des obstacles. Il faut  chaque fois dcider de traverser le lieu, le contourner, ou trouver un autre chemin. Chaque choix entrane des consquences. Il faut ruser, car vos jauges de sant, dnergie et de moral ne sont pas illimites, la tension est prsente jusqu la dernire carte de la dernire journe. Les trouvailles que vous faites-vous sont d'une extrme importance. Elles vous aident directement dans votre qute ou bien vous permette de troquer avec les habitants de Geynum. Ces mmes habitants qui peuvent devenir vos allis comme vos pires ennemis... -description from publisher ",251,8.01352,The Road,1
191189,"The survivors of a long-ago invasion have taken refuge in the forgotten underground city of Gravehold. There, the desperate remnants of society have learned that the energy of the very breaches the beings use to attack them can be repurposed through various gems, transforming the malign energies within into beneficial spells and weapons to aid their last line of defense: the breach mages. Aeon's End is a cooperative game that explores the deckbuilding genre with a number of innovative mechanisms, including a variable turn order system that simulates the chaos of an attack, and deck management rules that require careful planning with every discarded card. Players will struggle to defend Gravehold from The Nameless and their hordes using unique abilities, powerful spells, and, most importantly of all, their collective wits. ",21861,7.88428,Aeon's End,1
328871,"Terraforming Mars: Ares Expedition is an engine-building game in which players control interplanetary corporations with the goal of making Mars habitable (and profitable). You will do this by investing mega credits (MC) into project cards that will directly or indirectly contribute to the terraforming process. In order to win, you will want to accumulate a high terraform rating (TR) and as many victory points (VP) as you can. Players raise their TR by increasing global parameters: oceans, oxygen, and temperature. TR also determines each corporation's basic income, and, at the end of the game TR counts as VP. Additional VP and production capabilities are awarded for building project cards and other actions taken during the game. The game is played in rounds, and each round the players will choose one of five phases, which determines which activities will take place during that round. This means every round is different, but can consist of building new project cards, taking general and project-specific actions, producing income and resources (plants and heat), or researching to draw more project cards. Every player will take all the phases selected for the round, and will receive a special bonus during the phase that they selected. To speed up the game, within each phase, players can act simultaneously without waiting for each other! The game board has tracks for oxygen, temperature, and terraform rating, as well as a place for all of the ocean tiles that will be flipped over the course of the game. The game ends when there is enough oxygen to breath (14%), oceans enough to allow Earth-like weather (9), and the temperature is well above freezing (+8C). It will then be possible, if not comfortable, to live on the surface of Mars! The winner is the player with the most VP at the end of the game. ",18683,7.65558,Terraforming Mars: Ares Expedition,1
173634,"The Red Dragon Inn 5: The Character Trove is a fast-paced, light-hearted card game for two or more players. You and your increasingly mighty party of adventuring companions have spent all day slogging through the dungeon, killing monsters and taking their stuff. Now youre back in town, healed up, cleaned up, and ready to party at the Red Dragon Inn. Drink, gamble, and roughhouse with your friends. But dont forget to keep an eye on your gold. If you run out, youll have to spend the night in the stables. Oh and try not to get too beaten up or too drunk. If you black out, your friends will continue the party without you after they loot your body for gold, of course! The last conscious adventurer with gold wins the game! The Red Dragon Inn 5: The Character Trove is a standalone game for 2-4 players. It expands on ""The Red Dragon Inn"" family of box sets and single-character expansions called Allies. You can mix and match characters from any of these sets, letting you build the party composition of your choice! Each of the box sets includes four unique characters, a drink deck, gold pieces, and all the parts for 2-4 players to play right out of the box. Each of the Allies expansions includes a character deck as well as gold pieces and bits so you can add another character to a box set (thus making a 2-4 player collection playable by 2-5 players). Sera the Fleetfooted: Sera is a stealthy rogue whose speed and agility allow her to take down roomfuls of bad guys before they even know whats happening. The dungeons beefiest monsters are no match for her flying daggers! She didnt get so skilled by slacking off, though. Even while shes partying, she continues training to make sure shes always at the top of her game.     The Good: She hones her skills by sparring with her friends.     The Bad: Sometimes she does this without warning them first Lizwick the Collector: Lizwick is a consummate problem solver with an unrivaled collection of gear. Her wondrous Bag of Holding contains rare and peculiar items of all descriptions. She is always on the lookout for the next amazing whatchamacallit to add to her collection. Lizwick has gotten The Party out of many a jam with the clever application of the wrong tool at the right time.     The Good: Lizwicks collection is the envy of academies, guilds and hoarders alike!     The Bad: and theyd like their stuff back. Joran the Trickster: Jorans penchant for pranks earned him a student sabbatical from the Mages Collegium. Fortunately, Zot saw some potential in the boy, and decided to take him adventuring for some valuable field experience. The young mages humor has proven to be mostly harmless to his new friends. He puts his clever brain to good use by pulling fast ones on the bad guys.     The Good: Jorans talent for misdirection makes him the perfect weapon against enemy spell-casters.     The Bad: It also makes him the perfect weapon against his friends gold, their sobriety, their patience Zakhan the Drunken Master: Zakhans father is a solemn elven noble and a guru of meditative martial combat techniques. His mother was a rowdy barbarian warchief with a penchant for throwing wild parties. This unique heritage has allowed Zakhan to hone a seemingly reckless hybrid fighting style of his own. His opponents who underestimate his drunken martial arts do so at their own peril!     The Good: Zakhans drunken fighting techniques make him a formidable foe.     The Bad: Sometimes hes actually just drunk. But wait, there's more! The Red Dragon Inn 5: The Character Trove is also a massive storage solution for all previous sets (with room for more). You get a massive storage box plus dividers, new play mats for all previously released characters, updated tokens and more! Check it out:     6 Unique Decks (4 40-card Character Decks, 1 18-card Item Deck, 1 30-card Drink Deck)     29 Character-specific Player Mats (with replacements for all previous sets!)     35 Cardboard Deck Dividers     1 Cardboard Chi Marker     4 Glass Fortitude Markers     4 Glass Alcohol Content Markers     9 Remastered Cardboard Fortitude Markers     9 Remastered Cardboard Alcohol Content Markers     55 Remastered Gold Coin Tokens     9 New Platinum Coin Tokens     10 Foam Spacer Blocks     2 Cloth Drawstring Bags     Ziptop Baggies     Rules for playing The Red Dragon Inn ",918,7.61782,The Red Dragon Inn 5: The Character Trove,1
186723,"Stand-Alone game, integrates with Cave Evil. ""It knows no light, this Cave, ""Endless tunnels, endless battle, endless death... I awoke among my species, mine folk. I have risen, understood, grasped and taken my power, those below my slaves! I shall raise great armies to massacre any enemy! These territories are mine, only the weak to destroy! Shadow deities pretend to stand above me, but I shalt not kneel. I shall sit on any throne! Tonight I am Warlord, an oath declared! The weak and shoddy I shall craft into powerful warriors, warriors into command, command into my Lord of all Battles! Together we conquer! Our species will rule the caverns of black! Into the Warrior Path!"" Cave Evil: Warcults  is a stand alone game. Players who own Cave Evil can expand their game with Warcults. It can be played either as an individual game or as an expansion. Players who own Cave Evil have the liberty to play as only a Warlord, only a Necromancer or both. Players who own Warcults will begin as a Warlord, but they will be able to connect each future Corroded Corridor to this issue. GAMEPLAY As we learned in CAVE EVIL, a Necromancer can weave a web of control over 6 Squads, but their power does not end there. While they may dominate 6 squads, others may swear their allegiance to the infernal magi. The cave is endless. Battles for territory will forever ensue. The forbidden wizards must raise troops from their species, create Warriors from the weak and shoddy, inspire Command and demand the allegiance of their greatest Warlord. The warrior path begins! Warcults is an introduction to a Warrior Path - the first expansion for CAVE EVIL. A Warrior path is a way to play Cave Evil. It is a modified Sequence of Play to accommodate players that prefer to play with just a Warlord Character or with both a Warlord and a Necromancer. The Warlord is a branch of Necro command and is under the allegiance of a Necromancer. The Necromancer is NOT needed to play! A Warlord commands an army and the divisions of command below them. Apart from WARCULTS features, the game introduces new actions and adjustments to the overall Sequence of Play. Victory is dependent on each scenario. ",115,8.22739,Cave Evil: Warcults,1
381819,"In 221 B.C., all the so-called Warring States are brought together. This is the birth of the vast Chinese empire, ruled by Qin Shi Huangdi. A skilled and determined strategist, but also a shrewd governor, he undertakes actions aimed at standardizing all the elements at the basis of Chinese society and culture; he imposes a single script and a single currency, then he establishes a new system of laws equal for all. He also builds palaces, installs local governors, and above all, starts the works for the construction of the greatest building in the history of mankind: the Great Wall. A single life cannot suffice for such a vast empire. He sends ships to distant lands in search of the legendary elixir of life, and he builds a huge mausoleum containing the scale reconstruction of his empire. In defense of it for eternity, he deploys an impressive terracotta army... In Zhanguo: The First Empire, you go along with the Emperor's plans to offer your family a place in the terracotta army. To help you in this challenging task, six cards will be at your disposal every round. They will give you permanent support during the rest of the game or will obtain the Emperor's approval for your actions. At the end of the game, the player who made the greatest contribution to the Emperor's cause by scoring the most points wins! description from the publisher ",823,7.98268,Zhanguo: The First Empire,1
352483,"Lanzerath Ridge is a solitaire wargame that takes places on the first day of the Battle of the Bulge, during the Second World War.  In the game, you take control of a small group of American soldiers. Under your command, the Americans must fend off the relentless attacks from German paratroopers and fusiliers. Your goal is to recreate the incredible historic accomplishment of the American soldiers by defending the town of Lanzerath, Belgium and delaying the advance of an entire SS Panzer Division. Lanzerath Ridge is the next design in the Valiant Defense series, following the critically acclaimed Pavlov's House (2018), Castle Itter (2019), and Soldiers in Postmen's Uniforms (2021).  The Valiant Defense series allows you to play amazing stories of  courage, with small forces holding the line against unimaginable odds.  Games in the series focus on the individual defenders and are deeply  rooted in history, while providing a quick play experience with a light complexity rule set. Lanzerath Ridge is divided into four attack periods, each of which is represented by a deck of enemy cards. Each attack period is divided into a number of turns, and each turn consists of two phases: The game ends immediately if the defenders morale drops to 0 or if a German attacker takes over an American defensive position. Otherwise, the game ends after the last attack. Your level of success is based on the Americans morale, intelligence gained during the defense, and any objectives you accomplish. ",279,7.85831,Lanzerath Ridge,1
349948,"YEAR: 2219 The days of Earth being the center of humankinds attention has ceased. The time of long-distance spaceflight and planet colonization is upon us.  Mars has been colonized for more than 100 years. Today, numerous institutions use Mars as the center of their operations. The Asteroid Mining Assembly of Corporations (A.M.A.C) oversees the works of all asteroid mining. Ceres, a dwarf planet lying amid the chaos of the Asteroid Belt, is now the home of the asteroid mining industrial complex. While corporations compete for profit and power, and operations on Ceres grow rapidly, so is the demand for high-skilled laborers. Are you ready to board the mission and lead Ceres? CERES awaits you! Ceres is a 1-4 Sci-Fi worker placement game where players take the role of an Asteroid Mining Corporation in the near future and try to outplay their opponents and rule Ceres! The game consists of 3 rounds that represent 3 years in Ceres and the respective full business cycles of the corporations. Players can choose among a variety of actions including launching mining probes to the Asteroid Belt, trading raw materials, constructing and upgrading their core facilities as well as expanding the colony of Ceres, improving their technology through research and liaising with the Mars council in order to exploit their power even more! Ceres has been co-developed with an astrophysicist for the best possible thematic applications and brings a couple of innovative twists to the worker placement genre! description from the publisher ",663,7.66737,Ceres,1
248490,"The isle of Atlantis, your home, is sinking. Will you be able to save your people in time? Atlantis Rising is a co-operative worker placement game in which you must work together with up to six other players to deploy citizens across your homeland, gathering resources in order to build a cosmic gate that can save your people. Workers placed close to the shoreline are more rewarding, but are more likely to be flooded and the actions lost. Every turn, each player draws a misfortune card that will flood certain locations along the ever-shrinking Atlantis shoreline, or may otherwise work to undermine your efforts to save your people. So you must race to gather the necessary resources to build and power the gate, before the island disappears beneath the waves forever. This edition contains all new art and graphic design, created to bring even more attention to the thematic setting of the game. The Athenians Attack phase has been replaced with the Wrath of the Gods phase, requiring more strategic planning and adding to the sense of urgency. Now, instead of placing workers in an Atlantean Navy, players must cooperatively decide to flood a set number of tiles at the end of each round. To further aid them in their task, Councilor player powers have been expanded and made more impactful, and the knowledge deck has similarly been revised and expanded. The variable gate components, once built, no longer offer one-time bonuses, but create new worker placement spots where players can send Atlantean workers to unleash actions to help save their island. ",4876,7.51534,Atlantis Rising (Second Edition),1
295931,"HISTORY Anno Domini 1482. For the past few centuries, the Iberian Peninsula has been a complex battlefield of crossed interests, kings' ambitions and noblemen's intrigues. The Muslim power, once uncontested under Cordoba's Caliphate banners, lies languidly in the last Moor stronghold in Al-Andalus, the marvellous city of Granada. The last rulers of the Alhambra (The Red One) have been buying peace from the powerful Christian kingdoms for decades. Weakened by internal family divisions, they now face their darkest nightmare: a nuptial union between Castille and Aragn in the figures of Isabel I of Castille and Ferdinand II of Aragon, the Catholic Monarchs. Through cunning diplomacy and negotiations, large armies are congregating to push to the sea the last Muslim presence in Western Europe. The Pope promulgates the last Crusade and military orders join the mixed army of Castille and Aragon, along with mercenaries all over Europe. The Nasrid Kingdom tries to gather its men and garrisons, sending messengers to North Africa for military support and reinforcing the numerous castles and watchtowers all over its lands. But deception and treason will play their part (Ferdinand II will be the main inspiration for Machiavelli's The Prince). Boabdil is conspiring to reach the throne in the city of the pomegranates whereas his uncle, el Zagal, is well known for his hit-and-run ambushes and guerrilla warfare. Will Catholic Monarchs be able to consolidate their dream of a united Iberian realm to continue towards world-wide domination? Will the Nasrid Kingdom accept the challenge and fight in a stubborn resistance until it breaks its enemies' will to continue the fight? GAME FEATURES Granada: The Last Stand of the Moors, is a game for two players in which they will decide the outcome of this decisive historical episode in less than 4 hours. Units are represented by blocks depicting their strength but also their origin: Castilians, Aragoneses, Leoneses and mercenaries for the Catholic player, and different clans like Banu Sarray, Zegres, Banu Bannigas and proper Nasrids for the Muslim player. The map is point-to-point, covering the ancient Nasrid Kingdom in southeast Iberia (present-day Spain). Granada, the capital, is the jewel of the realm: the game ends if it falls into the Catholic player's hands. Each season, players receive a predetermined number of cards which they can use to move their armies and fleets or rally new units. When a battle occurs, each regiment is summoned by the play of one card of its nationality, so as Tamerlan said: It is better to be present with 100 soldiers than absent with 1.000. In other words, be sure you have the right cards to send your troops into battle. As an almost Renaissance war, different weapons will also be present. Cavalry charges and crossbows will be extremely dangerous if well combined, whereas artillery will have a significant value when maintaining or defending sieges. Your fleets will fight for sea control, enabling the transport of North African reinforcements, Catholic naval movements or blocking sieged ports. Balanced and historically accurate, the game is easy to learn but difficult to master. The Catholic player will have to decide which invasion route to choose and whether he will create a massive army, leaving the Muslim player time to reinforce his strongholds, or go for a quick campaign where losses will be difficult to replace. The Nasrid player, on the other hand, will enjoy a central position but he will need to be cautious about the internal problems that can arise the Boabdil revolt is almost an inevitable danger to face and crush. As the Catholic player, will you gain fame and glory accomplishing the Reconquista and enlarging your kingdoms in one unified powerful state? And as the Muslim player, will you resist and save Granada or will you become the last King of the Nasrid dynasty? description from the designer Time scale: 1 year per 2-player turn Map scale: Point to point Unit scale: One block = 500-1500 soldiers Components:  22 x 34Mounted map  137 Rectangular blocks in various colors  11 rectangular tiles  2  Sheets of stickers (for blocks)  2  Draw bags  20 square castles (10 white, 10 black)  20 round watchtowers (10 white, 10 black)  26 small cubes (13 white, 13 black)  7  Wooden markers (various sizes and colors)  3 Decks of cards (74 Christians, 67 Muslims, 17 Naval)  1  Victory Points track  2  Player Aids and 2 Battle Reference Cards (identical)  1  Rules booklet GRANADA:  ""El ltimo baluarte de los Moros"" es un juego para dos jugadores que representa la campaa entre 1482 y 1492, durante el reinado de los Reyes Catlicos Isabel I de Castilla y Fernando II de Aragn, contra el Emirato de Granada de la dinasta nazar. Como Isabel se haba casado con Fernando en 1469, esto significaba que los dos poderosos reinos de Castilla y Aragn ahora permaneceran unidos, libres de la guerra entre reinos cristianos que haba ayudado a Granada a sobrevivir. Este perodo marc el final del dominio musulmn independiente en la Pennsula Ibrica y la captura final de tierras ocupadas por los primeros invasores musulmanes desde el ao 711. La conquista de Granada bajo Fernando e Isabel reflej la modernizacin de la guerra que se produjo en toda Europa en el siglo XV. En particular, el ejrcito de ambos monarcas era ms grande y estaba compuesto por mucha ms infantera que los ejrcitos cruzados anteriores en tierras peninsulares y despleg eficazmente artillera de asedio para asaltar las otrora inexpugnables defensas y murallas de Granada. Fernando emergi de la Cruzada con un ejrcito moderno y bien adiestrado que estaba bajo su autoridad, no la autoridad dispersa tpica de las levas feudales. Este juego tiene una gran deuda con Sekigahara: La unificacin de Japn (GMT) del diseador  Matt Calkins. Debe considerarse como un tributo a ese gran diseo.",158,8.09861,Granada: Last Stand of the Moors – 1482-1492,1
259298,"In an ancient world forgotten by time, enormous titans terrorize the land. Five tribes have been fleeing from the titans for centuries, but things are about to change. Growing city-states pledge to end the reign of terror, determined to take on the titans and make the world a safer place for all. Each city-state competes to attract the tribes, eager for the strength of the combined peoples, who are now leaving behind old traditions with the hope that the titans can be defeated once and for all. In The Ancient World, players compete to grow the largest and most influential city-state by managing citizens, treasury, and military and by defeating titans. Players take turns sending citizens to take special actions or using military cards to attack titans. One of the actions a citizen can perform is to build Empire cards, which give more citizens, money, and abilities. A city-state's influence in the world is measured by sets of tribe banners that it owns. Each Empire card has one or more tribe banners, and tribe banners can also be gained by defeating titans. Players gain victory points (VPs) for sets of tribe banners. After six rounds, the player with the most VPs from sets of tribe banners wins. The second edition features: - Numbered, limited edition boxes - Designer's signature printed in metallic ink - Revised and new titans - Larger, revised player boards - Expanded game play, including a new resource: AMBROSIA - Titans now attack YOU! - Updated district and empire cards ",1364,7.51518,The Ancient World (Second Edition),1
381591,"Take on the role of small kings, local chieftains, and wealthy peasants who have been invited by the first Christian king of Sweden to participate in his nationbuilding. He has participated in the Danelaw, and saw how the Brits created a strong centralized kingdom, and the role currency played in that. He wants to do the same, but he can't do it without the help of the local movers and shakers: you. This would severely limit your strength, but perhaps you would be stronger united. Perhaps you didn't have much strength to begin with, and this is your opportunity to carve a place for your family in the new kingdom of the Swedes. Perhaps you can just marry your way into power, and secure your future that way. Either way, the world is changing. The end of the Viking age is here, and you better not get left behind. description from the publisher ",177,7.65576,Pax Penning,1
139952,"Game description from the publisher: Clockwork Wars is an epic board game of conquest, discovery, and espionage from Eagle-Gryphon Games. In Clockwork Wars, 2-4 players command a unique race of creatures in a tense war set in an alternate universe where magic and steam-era technology collide. Take control of the human ""Purebreeds"", or one of three hybrid races (Troglodytes, Rhinochs, and Mongrels). Your goal is to vanquish your foes and accumulate the most victory points through seven turns of play. You earn points by fighting for control of territories that contain valuable natural resources. To win these battles, you need manpower gained by seizing villages and developing them into cities. Invest in research and discover astonishing new technologies, like magical Golems, an Analytical Engine, and the wondrous Spire of the Gods. Position your troops, research powerful discoveries, employ espionage, and conquer your enemies to win the game! Clockwork Wars features:      A modular map composed of hexagonal tiles and nine territory types (including manufactories, sorcerer's towers, and citadels) that allows for infinite replayability.      Four different races to choose from, each with its own unique units.      Hidden and simultaneous unit deployment that provides constant tension.      Short turns packed with tough decisions.      Simple, diceless combat resolution.      A card-based espionage system.      A unique ""technology tree"" that is different for every game. Research discoveries in one of three different disciplines: Sorcery, Science, and Religion.      Light civilization-building mechanisms, as players upgrade villages into cities and research discoveries through three successive, historical ages.      Rules for both ""free-for-all"" play, as well as an official 2 vs. 2 team variant ",715,7.5158,Clockwork Wars,1
328687,"Welcome, weary traveler, to Gallow Springs - the only ""civilized"" town on the entire Dethelm Frontier. Surrounded by bandits, predators, and cultists, only the toughest survive. If youre going to last, you must find a source of income, purchase new gear, build shelter, recruit a posse, and protect your homestead. Do you have what it takes? Bantam West is a competitive open-world board game with role-playing elements for 1-4 players. Begin life anew as one of four Deadly Strangers who all just arrived in the outlaw town of Gallow Springs. Spend your Grit to work, fight, build, and burn to become the most Notorious. Its time to tell your own story... Set in a Western sandbox, you are given total freedom to form a plan and play on your character's strengths, weaknesses, and personality to outperform the competition. Whether you live the life of a powerful merchant, an agile gunslinger, a malicious arsonist, or a stealthy thief, there is a unique way for you to come out on top! Along the way, be on the lookout for enemies and rival players who aim to fight you, burn your cabins down, and steal your hard-earned wealth! description from the publisher ",201,8.02045,Bantam West,1
