Word,Frequency
Adventurers,3
Profession,1
essential,6
Granja,8
2014,8
farms,8
Alpich,2
pond,10
Esporles,3
Majorca,1
consider,12
deliver,35
afforded,1
anytime,1
Decide,3
extension,3
olives,2
grain,13
grapes,3
farm,19
pigs,2
deliveries,3
coins,20
barrow,1
helper,2
RoundEach,1
consistent,3
Farm,7
harvest,14
Purchase,2
roof,2
Revenue,1
Roll,20
Draft,2
associated,16
repeated,5
Common,3
undrafted,1
Transportation,2
donkey,1
Advance,5
siesta,3
reset,3
Deliver,2
Scoring,3
Reset,1
sixth,4
wherafter,1
crowned,10
SetWhile,1
beloved,5
never-before,1
Keller,1
Andreas,1
ode,1
Odendahl,1
Additional,12
Stefan,1
Feld,2
Adam,5
Kwapiski,1
Andrei,1
Novac,1
participated,3
designing,5
Tony,2
Boydell,1
Murphy,1
Waybright,1
multi-layer,1
metal,4
Clever,6
4Ever,1
Ganz,1
schn,1
Doppelt,1
hoch,1
drei,2
colored,16
chain-scoring,1
rack,3
quakes,1
tremors,2
sense,8
watched,1
cliffs,3
Hytazch,1
Mighty,1
trees,19
swallowed,1
caverns,5
waters,3
plains,8
disbelief,1
heartache,1
jubilance,1
Songs,1
peaceful,9
hosts,2
readied,2
bolts,1
shoot,10
disappearing,2
shock,2
wave,3
cheer,1
blaze,3
elation,1
abandon,6
caution,2
favour,5
missed,1
misunderstanding,1
Upon,3
plunged,1
towering,3
pulse,2
flicker,1
haze,3
Could,1
relics,8
Oxataya,1
spoke,1
understand,6
concede,1
indecision,1
Moontide,1
Circadians,1
attribute,2
Runes,3
Honor,3
Dreamscape,3
titles,22
Insight,4
exclusive,6
Dream,2
Vision,2
Contructs,1
Arkham,8
Blurring,1
Living,7
Lovecraftian,1
madness,11
friend,8
Sets,5
flaws,3
dabbled,1
writings,2
Necronomicon,1
haunt,1
signs,5
evils,2
hampering,1
investigations,2
confidence,2
scarred,2
ghoulish,1
compels,1
haunts,2
terrifying,14
LCG,2
carries,6
rituals,3
haunted,3
straining,1
sanity,6
strained,1
alter,11
handand,1
Ricochet,1
coop,1
serie,2
riddle,2
associating,1
ideas,9
crazy,5
agents,15
everytime,1
sentence,6
dialog,2
hide,8
read,9
rignt,1
loud,2
hearing,1
rebus,1
wich,1
ticket,2
Long,6
Shot,5
strategize,3
bets,1
adapt,8
totaled,1
horse,4
Zombies,6
Cooperate,1
ingredients,5
brew,2
antidote,2
Teenz,3
Evolution,6
Kidz,4
Kids,5
jump,7
thinking,4
guidelines,2
predecessor,6
envelopes,2
accomplishing,8
richer,4
renewing,2
icing,1
cake,1
vice,5
versa,5
Gatefall,1
head-to-head,8
8-Feb,2
royale,1
consisting,12
Brog,1
Gildri,1
Randar,1
Wasteland,2
Exile,1
Firebug,1
Penny,1
0cards,1
equivalent,5
reds,2
defender,5
earns,10
marketplace,3
shop,4
appropriate,4
unlocks,2
zeroes,1
respawns,1
loses,5
respawning,1
Steam-belching,1
Steam,11
cut-throat,1
centered,4
powerhouses,3
Pittsburgh,1
Cincinnati,1
Chicago,12
Challenges,2
locomotives,3
returns,8
opposition,7
lucrative,7
shipments,1
creditors,1
Competition,2
interacting,2
See,9
FAQ,15
Shapiro,1
perished,1
freak,1
catapult,2
suspiciously,1
irrefutably,1
adviser,1
Evil,41
Mordak,8
credit,3
legged,1
hastily,3
conjured,1
portal,12
WORLD,2
ETERNAL,2
UNCARING,2
DARKNESS,2
promised,2
hed,1
semi-phenomenal,1
cosmic,8
rightful,1
Shapiros,1
ruined,1
lofty,1
promise,2
amateur,2
Valor,11
Villainy,1
Minions,8
comically,1
wizard,6
Borders,1
playful,2
capturing,17
boiling,1
satisfying,2
Spending,1
locating,1
Treasures,1
mightier,1
throwing,4
despair,2
Shrines,5
diminishes,1
Finding,2
commence,4
handle,12
game-board,1
doddling,1
nemesis,1
snowflake,1
melted,1
cozy,1
celebrate,3
Maple,2
annual,3
Festival,3
welcoming,1
warm,5
adults,1
youngest,2
swiftest,1
blossoming,1
last-second,1
trails,4
climb,3
swim,1
dig,8
bountiful,3
groves,1
forage,2
villagers,4
errands,1
unearth,2
curiosities,1
skillful,3
delightful,1
Comforts,1
celebrating,1
beginnings,7
5-Jan,7
Radlands,1
dueling,7
post,12
apocalyptic,2
tooth-and-nail,1
vicious,7
junk,1
encroaching,3
citadels,2
villages,13
waste,5
forth,9
Shadow,16
Warden,4
Wardens,1
Visit,3
gems,14
enters,6
Shrine,4
Skeleton,1
Gargoyle,1
purple,1
Gnoll,1
brown,5
Send,4
Camp,2
minion,10
dug,4
necropolises,1
upper,4
Eventually,4
forgot,2
breath,4
stirred,1
corrupted,1
middens,1
awakened,1
swarming,1
slime-fluxing,1
chthonic,1
Animated,1
flame,2
necro-ecologies,1
collapsed,6
crypt-universe,1
cloistered,1
lich-wizards,1
discovered,19
primordial,1
doleful,1
horror-hole,1
Eternal,3
watches,1
waits,3
necromancers,1
Lairs,2
lairs,4
excavations,1
intrusions,1
route,24
demon,1
depletion,2
eternity,3
sepulchral,1
awaiting,1
Cave,12
Located,2
Necropolises,1
merged,3
Darkest,3
wizards,6
sorcerer,2
stands,14
Lair,2
crush,6
Chthonic,1
befall,2
absorbs,1
shadowflame,1
awaken,1
Woodcraft,1
wood,10
helpers,6
workshop,4
glued,1
manipulation,8
Champions,5
Midgard,2
middleweight,1
Viking-themed,1
Viking,13
embattled,2
trolls,8
draugr,1
mythological,2
Norse,1
Jarl,1
recognized,4
Placing,1
neighboring,8
Resources,9
Machine,19
technocratic,1
platforms,3
perfected,4
Servants,1
mechanical,2
suppress,2
encourage,4
discontent,2
enlist,5
inflame,1
riots,2
enslavement,2
One-vs-Many,1
cooperatively/solo,1
Modular,6
infinite,6
layouts,1
reposition,3
Districts,2
Hidden,6
Trust,2
Bonds,1
Asymmetric,2
Riots,1
strives,3
Secrecy,1
conceal,2
intentions,4
Venture,1
Ancients,7
SOLO,1
COOPERATIVE,1
COMPETITIVE,1
Amidst,3
shrill,1
horns,1
rumbles,1
abominations,2
ACTION,2
DICE,1
MOVE,1
b,2
FACTION,1
ABILITIES,1
BOHMERK,1
VARPEN,1
DHARGON,1
ORPAL,1
portals,7
transport,20
ALDERKANG,1
DNA,4
summon,15
ANCIENT,1
grants,5
modes,16
SCENARIO,1
VICTORY,2
pioneers,1
shores,3
Boonlake,3
long-forgotten,1
inhabited,4
unexplored,3
Explore,15
landscapes,8
cattle,12
automate,1
processes,1
Seize,1
expert,5
Due,4
Besides,6
Fighting,16
vol,1
Triumphant,1
thrones,1
penetrate,2
oak,2
Albion,2
knockout,4
Close,9
exercises,3
Independence,3
Campbell,1
70,7
140,5
accommodates,3
sixteen,4
x22,1
Nelson,1
Clash,10
fo,1
out-maneuvering,1
coordinating,2
signals,1
captains,4
sails,1
firing,6
Played,1
recreated,4
scales,4
names,11
Bond,5
James,9
Legendary,5
7,2
movies,5
Goldfinger,1
Gun,3
GoldenEye,1
Casino,2
Royale,2
Slam,1
Goldfingers,1
contaminate,2
steely,1
nerve,3
Chiffre,1
tournament,11
cadre,1
Defeat,4
Masterminds,2
Villains,9
Schemes,4
Villain,17
Assignment,3
Gadgets,2
wreak,4
Recruit,8
Q,1
Branch,1
Whenever,4
recruited,2
Mastermind,3
Mat,13
600,5
rare,8
uncommons,1
36,7
Henchmen,3
Starter,16
0,1
Agent,6
eras,5
Miss,1
Moneypenny,1
Wounds,1
Scheme,1
Twists,1
Strikes,13
Dividers,1
Relax,1
bustle,2
charmed,1
fells,1
Establish,2
ferry,1
picturesque,2
Turku,1
archipelago,2
colorful,6
Bergen,1
Pohjola,1
longest,4
unused,1
splendid,3
streak,1
crimson,1
carved,1
valley,9
foliage,1
wildlife,2
prospered,1
vale,1
distant,12
converged,1
allure,2
verdant,1
settled,3
distancing,1
soil,2
hearty,1
crops,6
mineral,1
deposits,1
begging,1
mined,2
nights,3
velvet,1
streaked,1
scarlet,1
meteor,3
showers,2
settlers,2
lights,3
wares,1
shower,1
township,4
valued,2
Splendence,1
Artisans,3
learned,10
lent,1
qualities,4
works,25
Artifice,1
established,13
Splendent,2
Vale,2
troupe,2
artisans,4
beauty,5
honing,1
Overcome,1
interludes,1
Teamwork,1
Earthborne,2
Rangers,9
Ranger,10
protector,1
monumental,2
feats,3
devised,5
reflects,4
augment,2
memories,7
branching,6
storyline,9
consist,10
Predators,1
pours,2
rocks,3
tumble,1
Comanchera,5
Joel,2
Toppen,2
Navajo,3
Native,7
Comanche,1
drama,4
1825,2
Unusual,1
Midlands,1
Southern,8
Westfront,1
WestFront,6
1943-45,2
contend,8
Individual,5
linkable,2
6-month,4
Columbia,8
Block,4
upright,5
rotate,4
reductions,2
re-release,2
EuroFront,4
EastFront,6
1936-45,3
spans,2
webpage,1
Angola,6
decades-long,1
Angolan,1
multi-player,5
Soviet-,1
US-backed,1
vied,2
1975,1
1976,2
quantities,1
Ragnar,1
Brothers,1
guessing,2
boldness,1
updating,3
fabulous,2
IGS,1
bringing,19
wider,4
audiences,2
rockets,3
airplanes,5
committing,2
activating,13
analyze,3
finely,3
absorb,4
reversals,1
countermove,1
Starkweather,1
Dune,12
Frank,4
Herbert,3
novels,7
arid,2
Eon,1
Cosmic,8
bear,11
generates,4
bluffing,7
overlook,2
spice,5
dealing,9
sandworms,2
storms,2
delicate,4
amongst,9
treachery,4
concludes,2
strongholds,5
Descartes,1
Spice,3
Harvest,4
Landsraad,2
variant,18
magazine,3
disks,4
AH,3
Monikers,12
Serious,1
Nonsense,1
330,2
folks,2
Shut,2
Sit,2
MUCH,1
REQUESTED,1
Twelve,7
Hopelessly,1
Stupid,1
Fourth,4
minus,1
re-creates,3
understood,4
airmobility,2
riverines,2
brigade-level,2
auxiliary,2
blurb,2
generally,8
NLF,3
conducting,7
Seasonal,2
Interphases,1
decides,11
pacification,1
nuances,4
grasp,5
clarifications,3
developers,1
approx,6
66,8
x40,1
x17,3
Interphase,1
Population,6
Reference,4
Bombing,3
Morale,9
Chart/Sheet,1
Operations,19
Search,4
Bombardement,1
flowcharts,1
CRT/TEC,1
Sequence,5
SVN,1
Sheet,6
Holding,1
Boxes,3
16-Sep,10
comment,1
Bruxelles,3
1893,6
19th,14
architectural,3
Art,4
Nouveau,2
yields,5
acquiring,11
patron,7
low-quality,2
patrons,2
visiting,6
exchange,10
exhibition,2
Speakeasy,2
roaring,1
1920s,1
Prohibition,2
Manhattan,8
firm,3
Lucky,2
Luciano,2
prominent,4
mobster,3
grip,1
implemented,4
well-structured,1
districts,7
card-management,1
mobsters,2
speakeasy,2
lavish,1
speakeasies,1
casinos,2
mafia,4
goons,1
associate,1
rob,4
rum,1
runners,1
illicit,1
liquor,1
cook,1
safes,1
tax,2
accumulate,9
scene,8
grab,8
fedora,1
Atlantis,9
shrouded,4
myths,4
reputed,2
drowned,1
Exodus,1
kings,9
rescuing,3
impending,2
downfall,2
acquired,17
rotation,2
adjusting,4
savior,1
2-player,10
strategic-level,2
1861-65,1
Southeastern,1
Phases,6
Military,14
strength-points,1
SPs,1
SP,10
"5,000",6
ironclads,4
promotions,2
commerce,4
raiders,4
Shorter,1
1863,28
Eric,4
Smiths,1
VG,1
Hermans,1
similarities,1
benchmark,1
8.5,25
3-Feb,8
DESIGNER,7
DEVELOPER,7
ART,15
COUNTER,7
CARD,4
Rodger,3
B.,4
MacGowan,3
RULES,1
Shadows,25
Brimstone,19
Enemies,10
fewer,6
proportions,1
date,11
polish,2
component,8
corrections,1
Upgrades,1
Elite,6
re-balanced,1
Trees,1
Classes,3
culmination,2
saddle,2
unspeakable,3
previously,14
Kit,4
substantively,1
113,1
Character,4
Frontier,6
PDFs,1
HISTORY,2
Anno,2
Domini,2
1482,2
crossed,5
noblemen,1
intrigues,2
Muslim,6
uncontested,1
Cordoba,2
banners,8
languidly,1
Moor,3
Al-Andalus,1
marvellous,1
Granada,9
Alhambra,3
Christian,7
Weakened,1
darkest,3
nightmare,6
nuptial,1
Castille,3
Aragn,3
Isabel,4
Ferdinand,4
Aragon,2
Monarchs,3
congregating,1
promulgates,1
Crusade,2
Nasrid,7
garrisons,3
sending,10
messengers,1
watchtowers,2
deception,7
treason,3
Machiavelli,1
Prince,8
Boabdil,2
conspiring,1
pomegranates,1
uncle,2
el,32
Zagal,1
hit-and-run,1
ambushes,3
consolidate,6
united,6
world-wide,2
accept,2
stubborn,2
breaks,7
Last,23
Stand,3
Moors,2
episode,3
Castilians,1
Aragoneses,1
Leoneses,1
Banu,2
Sarray,1
Zegres,1
Bannigas,1
proper,7
Nasrids,1
point-to-point,4
southeast,4
Iberia,1
present-day,2
jewel,2
regiment,4
nationality,2
Tamerlan,1
absent,1
1,1
sieges,3
enabling,5
African,9
sieged,1
Balanced,1
reinforce,9
cautious,2
arise,5
Reconquista,1
enlarging,1
unified,5
dynasty,6
500-1500,1
34Mounted,1
137,1
Rectangular,1
rectangular,1
stickers,2
sizes,5
74,1
Christians,1
67,2
Muslims,1
Aids,6
GRANADA,1
ltimo,2
baluarte,1
los,24
Moros,1
es,8
juego,6
dos,2
jugadores,4
representa,1
campaa,1
1492,1
Reyes,1
Catlicos,1
Castilla,2
Fernando,4
contra,1
Emirato,1
dinasta,1
nazar,1
Como,1
haba,2
casado,1
con,13
1469,1
esto,1
significaba,1
poderosos,2
reinos,2
ahora,1
permaneceran,1
unidos,1
libres,1
guerra,2
cristianos,1
ayudado,1
sobrevivir,1
perodo,1
marc,1
del,9
dominio,1
musulmn,1
independiente,1
Pennsula,1
Ibrica,1
captura,1
tierras,2
ocupadas,1
por,9
primeros,1
invasores,1
musulmanes,1
desde,3
711,1
conquista,1
bajo,2
reflej,1
modernizacin,1
produjo,1
toda,2
Europa,3
siglo,1
XV,1
ejrcito,2
ambos,1
monarcas,1
ms,4
grande,1
estaba,2
compuesto,1
mucha,1
infantera,1
ejrcitos,2
cruzados,1
anteriores,2
peninsulares,1
despleg,1
eficazmente,1
artillera,1
asedio,1
asaltar,1
otrora,1
inexpugnables,1
defensas,1
murallas,1
emergi,1
Cruzada,1
moderno,1
adiestrado,1
su,5
autoridad,2
dispersa,1
tpica,1
levas,1
feudales,1
tiene,1
una,8
gran,3
deuda,1
Sekigahara,8
unificacin,1
Japn,2
diseador,1
Matt,2
Calkins,2
Debe,1
considerarse,1
tributo,1
ese,1
diseo,1
Maladum,3
Enveron,1
Revenant,1
negotiate,8
NPCs,1
bestselling,1
overhauled,2
accomodate,1
Systems,6
fortunes,2
telling,6
Turmoil,1
ideology,3
ascendant,1
Liberal,2
Socialist,4
principles,4
Authoritarian,2
repressive,1
autocratic,1
regimes,2
Austria-Hungary,7
mechanic,27
closely,8
Dawn,6
Freedom,7
Dreadnought,3
build-up,3
closest,5
Tiananmen,1
aforementioned,2
continental,2
dominated,7
'independent,1
client,3
states,23
refer,2
crises,9
Tension,4
Alliances,3
managed,10
spark,3
Outbreak,1
strongly,2
Liberalism,1
land-hungry,1
Farmers,5
marginalized,1
Intelligentsia,1
oust,1
Bourgeois,1
Nobility,2
Monarchy,1
shattering,3
Edge,8
Dawnfall,1
enchanted,3
backstories,1
styles,5
aesthetics,2
Sorcerer,9
gaslamp,1
lit,1
lineage,3
strongest,5
conjure,1
dice-roll,1
stays,4
possessions,5
direct,13
pure,2
trait,1
miss,3
Battlefield,7
Omen,1
re-rolling,2
usual,10
dice-rolling,1
Dividing,1
pleasant,5
hardcore,3
2012,6
Peter,4
Scholtz,4
consulted,1
Czech,3
Slovak,1
communities,1
intensively,1
fine,10
tune,1
Print,1
demo,2
remarks,1
prototype,4
listening,3
Essen,3
publishers,3
Rob,2
Dougherty,2
Epic,20
MTG,1
Hall,5
Fame,6
2016,5
member,15
2017,7
Politics,3
George,10
president,5
Vice,3
President,24
Adams,1
statesmen,1
Abraham,1
Lincoln,4
young,14
financial,3
panics,1
north-south,1
politicians,7
Somewhat,2
topic,1
resolving,10
elections,2
nuanced,2
Issue,1
novelties,1
spendable,1
offices,4
counterfactual,1
ever-expanding,3
tea,12
removes,5
cardplay,2
utilization,1
//www.thegamecrafter.com/games/founding-fathers,1
#NAME?,1
enormous,3
titans,10
terrorize,1
Growing,5
safer,1
city-state,6
competes,2
treasury,4
citizen,7
Numbered,2
metallic,1
ink,2
Larger,1
AMBROSIA,1
district,7
Hornet,6
Carrier,11
Vassal/PDF,1
enhanced,13
Phantom,4
aviation,1
F/A-18,1
1983,1
Pilots,4
Deciding,1
consideration,3
fatigued,2
degrade,1
flown,4
flying,13
prep,2
Libya,1
1984,3
WWIII,1
Iraq,1
1991,1
Israeli,1
Syria,3
2004,4
Taiwan,5
Korea,23
2011,3
Iran,1
Dan,2
Verssen,2
A.D.,2
universal,5
Science,7
flourish,3
revived,2
autonomy,1
feudal,9
crumble,1
Medioevo,2
Universale,2
fortifications,13
repel,1
barbarians,3
frontiers,3
1700,2
interactions,5
Nicola,1
Iannone,1
experimental,1
Andor,6
legends,10
Frost,4
embarks,1
eternal,9
Witcher,3
witcher,4
slayer,1
saga,6
Geralt,1
Rivia,1
roamed,1
Continent,4
peril,6
expertly,2
trained,13
slayers,1
witchers,3
adepts,2
now-recognized,1
trouble,6
embarking,2
masterfully,1
penned,1
encountering,3
ambiguous,1
brawling,1
dodges,3
synergy,1
hallmark,1
Quests,6
6-Apr,5
trophies,2
instigating,1
chaotic,2
tavern,4
brawls,1
attributes,6
Story,7
ages,18
TTA,3
electing,2
competent,1
Weakness,2
exploited,4
antiquity,3
Technologies,4
balancing,9
'built,1
preyed,2
Discoveries,1
15th-16th,1
contracting,1
sailing,1
establishing,3
privileges,4
sailed,1
Colonies,2
sugar,1
spices,2
erect,5
shipyards,3
churches,3
Isle,6
Cats,5
medium-weight,2
card-drafting,1
polyomino,3
cat-placement,1
Squalls,1
Vesh,1
cat,2
belongs,6
families,18
Rescue,4
Find,8
treasures,10
Befriend,1
Oshax,1
lessons,3
lesson,1
38,4
compilation,2
Pack,14
database,3
Yards,6
Vol,6
Airborne,5
Densons,1
airborne,12
Overlord,14
82nd,3
101st,2
beachheads,1
Utah,3
Beach,6
reaction,7
Lt.,2
Winters,1
battery,5
Brecourt,1
Ste,1
Marie-du-Mont,1
Col,1
Heydtes,1
Fallschirmjger,3
Nijmegen,2
afternoon,5
17th,5
Waal,1
Maas,1
canal,9
Foley,1
Devils,5
Eiesenborne,1
Ridge,16
Groesbeek,1
Heights,3
Eindhoven,2
Dommel,1
Wilhelmina,1
Son,1
Zuid-Willemsvaart,1
AA,6
Veghel,2
Kampfgruppes,1
Hber,1
Walther,1
101stAirborne,1
XXX,1
Corp,1
reopen,1
airdrop,2
Successfully,1
Combat/Terrain,1
Road,13
Geynum,3
cleverly,4
suspense,4
destination,4
bypass,2
smart,8
gauges,1
barter,1
Prsentation,1
cartes,6
droule,1
univers,1
post-apocalyptique,1
Soyez,1
prts,1
affronter,1
Vous,2
devrez,1
traverser,2
endroits,1
chaotiques,1
surmonter,1
trouver,2
allis,2
vivres,1
Dans,1
monde,1
ruines,1
tout,1
utile,1
astucieusement,1
suspens,1
stratgie,1
destin,1
Vos,1
seront,1
dcisifs,1
Au,1
bout,1
salut,1
vous,7
devez,1
dfinir,1
alatoirement,1
atteindre,1
Votre,1
survivre,1
jours,1
affrontant,1
chaque,2
jour,1
dfinissent,1
votre,3
trajet,1
Derrire,1
il,2
lieux,1
vnements,1
Il,2
faut,2
dcider,1
lieu,2
contourner,1
autre,1
chemin,1
Chaque,3
entrane,1
consquences,1
ruser,1
vos,6
jauges,1
sant,1
dnergie,1
illimites,1
prsente,2
jusqu,1
dernire,2
journe,1
trouvailles,1
faites-vous,1
extrme,1
Elles,1
aident,1
directement,1
qute,1
permette,1
troquer,1
avec,1
habitants,2
Ces,1
mmes,1
devenir,1
comme,1
pires,1
ennemis,1
Northgard,3
Uncharted,1
vikings,1
clan,27
reaping,1
prized,2
smooth,2
rhythm,2
specificities,1
healthy,5
happy,5
closed,6
Dodos,3
Riding,2
Dinos,1
Dodo,4
racing-dexterity,1
throw,9
projectiles,1
impede,2
Flick,3
eggs,3
bananas,2
drop,4
meteorites,2
scheming,3
facedown,2
Aggressive,2
cancelled,3
Advancing,3
Reaction,4
otherwise,13
Projectiles,1
surest,1
forcing,12
Racer,1
Somewhere,1
awaits,12
innocent,3
rabbit,1
Eila,3
life-changing,1
Shiny,1
1+,1
story-rich,1
mystical,10
perilous,9
mazes,1
harsh,10
highlands,1
Eilas,1
Please,5
mature,2
themes,5
Mobster,3
Metropolis,3
participants,5
gangster,3
Invest,2
turfs,2
recruits,8
Drive-bys,1
cunningly,1
punishes,1
reputable,1
Drive-by,3
Selector,2
turf,2
complimented,1
Allows,1
playstyles,2
Asymmetrical,1
Unique,7
participation,3
unavoidable,1
Card-based,1
reminiscent,7
Rage,2
Thrones,13
Hoplomachus,6
Cities,8
Remastered,3
ease,5
subtle,5
Chip,3
Theory,2
wanted,12
attractive,5
compatibility,1
Victorum,2
gladiator,1
cross-compatible,1
Swamps,3
dungeon-crawl,2
dose,2
Archetype,2
Gunslinger,3
Saloon,2
Girl,2
Forming,2
adventuring,5
posse,8
mines,13
robust,4
stepping,4
visit,16
frontier,4
guiding,3
class-specific,2
otherworld,2
Jargono,1
humid,1
swampland,1
sentient,2
reptiles,2
dinosaurs,1
humanoids,1
homeworld,1
untold,6
load,4
yer,4
shooter,2
hat,2
poncho,2
hell,5
aerial,8
duels,5
recon,13
bombing,19
Accessories,3
accessories,3
forty-page,1
Optional,9
multi-engine,1
bombers,17
balloons,3
anti-aircraft,4
incendiary,1
bullets,4
Target,8
Trench,2
Anti,1
Aircraft,14
Guns,3
Bomb,3
consoles,1
Airplane,2
Packs,3
drifts,2
Mankind,5
hulk,4
confines,4
Genestealers,7
hibernation,2
tomb-like,2
chambers,2
Hulk,11
recreating,3
horde,12
derelict,2
split-second,2
Boarding,2
Torpedoes,2
Room,8
Breach,3
Turbo-lift,1
Tile,1
mini-campaign,1
iPad,1
#NAME?,3
Files,4
Bringers,1
Sorrow,2
Ultramarines,4
Duty,1
Honour,1
Wolves,2
Kalidus,1
Mini,2
comprises,2
Chapter,4
Bones,5
Unbreakable,1
conclusion,5
Figment,1
Gale,1
Daelore,1
Jaws,4
Korsun-Cherkassy,1
January/February,1
Ukraine,12
Armies,23
response,8
beleaguered,2
Kursk,5
offensives,11
mid-January,1
liberated,2
Dnepr,5
bend,1
Kirovograd,1
maintained,1
Korsun,3
exposed,2
salient,5
southwest,3
insisted,1
refused,2
defensible,1
tempting,1
Stavka,2
Ukrainian,8
striking,10
surround,6
25th,2
westward,1
Zvenigorodka,1
slamming,1
"60,000",1
SS,13
Wiking,1
two-pronged,2
counter-stroke,1
25-turn,1
southward,1
counter-offensive,6
systematically,1
chewing,1
supply-starved,1
two-front,1
hang,4
overstretched,1
bad,20
tank-stopping,1
mud,6
3.2,3
"1,170",1
32-page,4
28-page,3
single-side,8
Game-Turn,1
Aide,3
Results,2
Dual-Side,1
Manuals/Credits/Historical,1
wrapper,1
Moderate-High,1
Jun-50,1
Donnerschlag,2
interactivity,4
Unternehmen,1
Wintergewitter,1
Heeresgruppe,1
entered,10
reported,2
enterprise,1
encirclement,5
breakout,5
precisely,3
cue,2
relieved,1
sealed,3
freeing,4
kms,1
2.5,8
Romanians,1
Abteilungen,1
Urbino,1
semi-abstract,1
city-building,2
palaces,5
orthogonal,1
diagonal,1
directions,3
restrict,1
evaluated,2
quarters,2
ducal,1
cathedrals,2
221,3
B.C.,1
Warring,4
Qin,3
Shi,1
Huangdi,1
strategist,3
shrewd,3
undertakes,1
aimed,2
standardizing,1
basis,6
imposes,2
script,2
currency,4
laws,3
installs,1
governors,3
suffice,1
elixir,2
mausoleum,1
reconstruction,3
deploys,1
terracotta,2
Zhanguo,1
task,21
approval,1
contribution,2
forty,3
Near,3
Pharsalus,1
exhaustively,1
Sabin,1
copy,9
refight,4
35,9
Gaugamela,1
Raphia,1
Cannae,3
Cynoscephalae,2
Sambre,1
boxed,11
350,2
eclipse,2
Achaemenid,1
Hellenistic,1
refighting,1
three-cornered,1
Thebes,2
Peloponnesian,3
accent,1
accessibility,4
free-standing,1
re-fought,1
tortuous,1
dilemmas,5
allocated,1
battlefront,1
disheartened,1
hoplites,2
legionaries,1
phalangites,1
cataphracts,1
scythed,1
elephants,2
reflect,16
generalship,2
outclassed,2
handicapped,2
'game,1
avowedly,1
solitaire-friendly,1
swapping,1
dovetail,1
rounded,1
depict,5
showing,13
Throne,26
ReRolled,1
remastered,1
Treant,1
Ninja,2
intriguing,13
1v1,9
2v2,11
3v3,7
2v2v2,7
free-for-all,8
Accumulate,7
granting,8
applying,8
manipulating,8
teammate,8
concentrating,1
Carolan,2
drag,1
elf,1
grave,5
Lend,1
half-elf,1
yelled,1
dodged,1
phenomenal,1
agility,1
suffered,5
padded,1
surcoat,1
hung,1
tatters,1
Arbosh,3
triumphantly,1
dwarf,6
stein,1
forefathers,1
swung,1
morningstar,1
upwards,1
weights,1
slammed,1
skeleton,4
cloud,1
splintered,2
bone,1
Arm,1
Aventuria,3
Lurking,2
ill-humored,1
comrade,1
duel,12
Shining,1
dagger,1
disarm,1
14+,1
dwarven,1
smith,1
Layariel,1
fleet-footed,1
elven,1
half-elven,1
rogue,2
Mirhiban,1
Tulamydian,1
watch,13
tradition,5
4X,7
eXplore,1
eXpand,1
eXploit,1
eXterminate,1
Exploration,7
affects,7
overcomplicated,1
carriers,5
cloaking,1
fifteen,7
classes,11
mining,15
holes,2
warp,6
intuitive,16
torn,5
cycle,3
confusing,1
wander,4
shines,3
gloomy,1
shrine,1
restore,10
harmony,3
indeterminate,1
Seasons,5
possession,5
Comics,4
mastermind,12
villain,23
Magneto,1
Loki,3
Dr.,12
Skull,2
underneath,1
modify,8
Spider-Man,6
Wolverine,2
widely,5
resourceful,2
recruitment,6
popping,1
refilled,1
reveals,3
fills,2
earliest,1
escapes,2
punishing,2
kidnapping,1
bystander,1
claims,2
completes,5
imposing,6
wounds,5
Gambit,1
Widow,5
Hawkeye,1
Emma,1
Thor,3
Storm,8
Nick,1
Fury,3
Cyclops,1
Deadpool,1
Fellowship,8
Trick-Taking,1
eighteen,3
Frodo,8
Gandalf,4
Sam,4
Pippin,2
Maggot,1
37,1
rings,2
off-suit,1
dummy,2
tak,1
mad,5
idleness,1
enjoyed,5
Tak,3
sort,5
Bredon,1
